GeneID,PC1,PC2,PC3,PC4,PC5,PC6,PC7,PC8,PC9,PC10,PC11,PC12,PC13
AP3S2,0.561655706,0.324877638,0.103888189,-0.099215953,-0.145344975,0.257243214,-0.086846633,0.142480443,0.184019424,-0.108709006,-0.31346744,0.120425895,0.195393094
AP4B1,0.88667529,-0.147480408,-0.367946942,-0.443584329,0.047737763,0.217962069,0.028240717,0.045134052,0.259246885,0.004523738,0.079852837,0.042009964,0.026680505
AP4E1,0.974099379,-0.375890207,-0.182222604,-0.342934729,-0.354888301,0.189562818,0.119093221,-0.113303176,-0.037876103,-0.011494243,-0.008444942,0.159368275,-0.002771618
AP4M1,0.405073951,0.769535859,-0.475311044,0.486863493,0.46284359,0.488844573,-0.108152904,-0.038950853,-0.46265353,-0.058617808,0.079363412,0.075167379,0.520900848
AP4S1,0.598669321,-0.038468377,-0.714983696,-0.197190777,-0.166958885,0.065351241,-0.175876702,-0.000617752,-0.045375636,-0.211656644,0.04231684,-0.330602135,0.037709675
APAF1,0.753693794,0.61216151,0.645575149,-0.586247135,-0.308346899,0.451515648,0.048928681,-0.058294408,-0.212085759,-0.154294927,-0.027265947,0.04539605,0.082814219
APBA1,-2.57181892,0.5085659,-0.071583505,-1.010716348,-0.331993034,-0.063339253,-0.335169784,-0.390512757,-0.742705847,0.82875196,-1.298210481,0.399230203,0.033950452
APBA2,0.652794621,0.705983984,-1.233793482,0.310693731,-0.237733013,-0.723122541,0.02232559,-0.290823612,-0.888830174,0.314520244,0.117724112,0.331631575,-0.023793124
APBA3,1.099346754,0.395533498,-0.310637465,0.213936402,0.39899741,0.075604295,0.372995725,0.126562212,-0.071047038,-0.367730815,0.082899789,0.273586185,0.31515645
APBB1,0.865820569,0.134096955,-1.273105235,0.329785512,0.285150462,-0.543878849,0.47240677,-0.417853148,-0.576558364,0.075527638,-0.491883466,0.185646207,0.062482619
APBB1IP,0.723675369,1.160068623,0.603182771,0.217517735,0.028616256,0.250529933,-0.579920687,-0.058640807,-0.122984187,-0.02759785,0.307092109,0.122355988,-0.003531838
APBB3,0.648226519,0.782955054,0.17501904,-0.006995915,0.659628768,-0.205749753,-0.083609522,0.098658785,-0.5225547,0.007417173,-0.120644443,-0.334340982,0.067976656
APC,1.145732596,-0.407015549,0.660684713,0.137460947,-0.00040722,0.087587834,-0.015728116,-0.292210618,-0.153718676,-0.053336652,-0.07139219,0.048998915,0.104377446
APCDD1,-1.378800869,0.355284838,-0.037180518,-0.310226846,-0.368553794,0.607393017,-0.635810706,0.279544073,-0.132467915,-0.402045953,-0.132008449,-0.446425463,0.473853603
APCDD1L,-1.633302684,1.163088708,0.502394648,-0.345990793,-0.561279691,0.216071227,-0.515790878,-0.865533429,-0.367859428,-0.759810823,0.353001172,0.396174165,0.466863186
APEH,0.953290611,0.166847622,-0.162845089,-0.214896495,0.044778376,-0.148432739,0.23792106,-0.035533202,-0.066718934,-0.181636101,-0.127309357,0.029333752,0.070050274
APEX1,1.206856269,-0.686344175,-0.04332066,-0.184338268,0.028748241,-0.621285802,-0.19948813,-0.242360553,0.356909697,0.220328957,0.517713775,-0.066044757,0.037287758
APEX2,0.156469007,0.454305684,0.30482171,0.851453609,-1.772795484,-0.205130626,-0.194110866,-0.43517349,-0.46433941,0.556553375,0.529593856,-1.12113326,-0.387799136
APH1A,1.172265085,-0.412439293,0.083568756,-0.417446957,0.209449142,-0.096342116,0.29552356,-0.134142609,-0.119897562,-0.320386128,0.266902382,-0.014720242,0.096681294
APH1B,1.088738963,0.15607896,0.310396853,-0.404101686,-0.068761937,0.108363835,0.163053135,-0.08763819,-0.221461862,0.134131731,-0.162029269,0.024807057,-0.14583887
API5,1.118806711,-0.671786098,-0.139050533,0.056143428,-0.178013625,0.148727754,0.114089914,-0.147499507,-0.210844423,-0.070442664,0.070897723,0.036205673,-0.12237804
APIP,0.928933689,-1.993565852,0.687613681,0.411413886,0.349111695,-0.422601384,-0.196440331,-0.316675641,0.491094026,-0.1862589,0.005752685,-0.045162374,-0.122625691
APLP1,-4.039374959,0.106138028,-1.334579649,-0.639344908,0.103838767,0.646299979,0.664258129,0.623915123,-0.243516233,-0.057993316,-0.054159811,1.368633517,-0.049883088
APLP2,0.649477144,0.980902946,0.616308869,-0.333495406,-0.098980122,0.05307089,0.208775692,-0.176898112,-0.296412587,-0.063171215,0.010374212,0.029961668,0.161499289
APOA2,-1.793843509,0.551441787,1.618415076,-0.189757373,1.403261895,-0.444620004,0.281758566,0.891757299,-0.756595669,0.420174039,0.579806616,-0.626827121,0.346300973
APOBEC3A,1.016266684,0.155432293,1.161934777,0.059252457,1.17035268,0.083173798,0.12484508,-0.24276144,-0.178287528,-0.254890088,-0.336583724,-0.372971877,0.102918104
APOBEC3B,0.627112297,0.690896521,2.007043063,-0.042578091,0.279842,-0.407893957,-0.405358344,0.242356503,0.127287851,-0.436295004,0.793256232,0.05984992,0.483032228
APOBEC3C,0.500726932,1.604936489,-0.679758249,0.454775178,-0.178689587,-0.10282415,-0.079409447,-0.047642078,0.649341924,0.363066409,0.764660035,-0.279401056,-0.568821659
APOBEC3D,0.020267569,1.062148434,-0.87168586,0.231420752,0.494642114,0.661559833,-0.602144735,0.34386343,0.470759885,0.118898512,0.209444528,-0.50744452,0.087879524
APOBEC3F,0.263017729,0.504206231,-0.275625031,0.264405568,0.011751744,0.268381265,-0.508678036,0.313619962,0.457709055,-0.405168801,-0.083270734,-0.00275583,-0.049680297
APOBEC3G,1.163938874,-0.99773769,0.411971532,-0.461351871,0.088728568,0.452212965,0.383262708,-0.306061702,0.445355561,-0.43152643,0.174987668,0.04609136,-0.008864074
APOBEC3H,0.364433252,0.249864188,0.266181716,-1.062481783,0.511991691,1.141894554,0.377679296,0.042072289,0.111803585,-0.812657884,0.489382849,-0.303207286,-0.586146271
APOC1,-4.473137527,0.889811384,0.710926884,0.210554748,-0.332170575,-0.090045384,0.086708088,-1.150176745,0.41830683,1.254663279,1.334993842,1.169070692,-0.544077349
APOF,-0.357221327,-1.245928148,-0.208246086,-0.231438524,0.273880881,-1.57968741,1.507989838,-0.065112454,1.37327039,-1.3572237,1.653413811,-0.495871328,0.008111671
APOL1,0.844987925,0.734074355,0.392476905,-0.287735649,-0.254784638,0.453207898,0.145557277,-0.15792555,0.153283565,-0.627059592,0.658532662,-0.560001399,-0.00805604
APOL2,1.136497712,0.463443105,0.487829916,-0.388722809,0.037411701,0.318877543,0.249168096,-0.063524853,-0.068922873,-0.318874006,0.375882337,-0.617783472,-0.24597867
APOL3,1.168383767,-0.082023901,-0.353158905,-0.523609984,-0.062249642,-0.184252091,0.538042089,-0.221780124,0.17952999,-0.402010591,0.271011032,-0.027490292,-0.103461168
APOL4,-0.94285893,0.094870181,-0.274761981,-0.485247679,0.183814121,0.877564225,0.788675768,-0.183210596,0.70884434,0.320053536,-0.46395372,-1.456020279,0.282628189
APOL6,1.055676054,-0.148400774,0.173456541,-0.316757235,-0.309511644,0.504632995,0.481587244,0.106772656,0.086512965,-0.420019547,0.360786229,-0.574749917,-0.216154542
APOLD1,-0.105714476,0.058722809,-0.460862828,0.061385716,-0.583660328,0.053027753,-0.7311722,0.597994652,0.190009454,0.629093407,-0.042622105,-0.037781203,-0.210880939
APOM,0.326694303,1.235602459,-0.00622932,0.527331435,-0.360924839,-0.066927623,-0.377491591,-0.254863968,-0.05824477,-0.332308298,0.617557656,-0.153478091,0.675626165
APOO,0.373872718,-0.868807664,0.347060993,0.564629912,-0.920686737,0.031614131,0.542452359,0.26413688,-0.30667468,0.099521904,-0.753798041,0.101365716,0.121680399
APOOL,0.686689082,-0.633986527,0.204474227,0.477471841,-0.240467067,0.072283676,-0.254710432,0.23091286,0.683749756,-0.047479708,-0.60630765,0.378655486,-0.305415686
APP,0.850348101,1.123600065,-0.002339441,-0.258435274,-0.285319894,-0.917395369,0.336962641,-0.229287102,-0.328682412,0.47100148,0.246481521,-0.073215887,-0.25555709
APPBP2,1.107842077,-0.590579158,0.185150524,-0.166134447,-0.027736465,0.098574271,0.099590261,-0.066357293,-0.251871061,-0.006791435,-0.092427327,0.063457041,-0.123324626
APPL1,0.977506385,-0.486717393,-0.301901399,-0.282065326,-0.139061817,0.160141655,-0.027010162,0.071408914,-0.240930549,0.203282756,-0.157975108,0.032412769,-0.096380335
APPL2,0.671365408,0.529084547,0.008366794,-0.294291687,-0.248420586,0.264435823,-0.462716813,-0.045717363,-0.108307467,0.006976585,-0.163304485,0.060246773,0.011897284
APRT,1.252745002,-0.542666168,-0.125533017,0.296187752,0.352723821,0.065119049,0.34229616,0.232311981,-0.252813146,-0.182202924,0.016072245,-0.183318256,0.298702364
APTX,0.837275286,-0.603495717,-0.232489247,-0.24342982,0.126661404,0.296511874,-0.07155386,0.345394251,0.232097531,-0.054572678,-0.190893304,0.064431844,-0.011185728
AQP1,-1.058169073,1.744848167,0.014564089,0.664174196,-1.423647496,-0.137166028,1.049607959,-0.694539717,-0.735127706,-0.196867876,-0.128566362,-0.946215137,0.428702784
AQP10,-1.592117848,1.450157604,1.184876023,-0.25780674,-0.736683003,-0.600232324,0.676806088,0.120832533,0.596760168,-0.191058027,2.236311662,0.613033148,0.824111972
AQP11,0.383354963,-0.145783147,-1.410845521,-0.844918276,0.086219815,0.306726483,-0.281363765,0.307095219,-0.313666777,0.648195838,0.081922353,-0.683428095,-0.499366023
AQP12A,-4.257889512,0.159761909,-0.395459749,1.969935433,0.604127256,1.624124579,0.032377682,0.357451027,-0.954419212,0.635835353,0.267996572,0.269532843,-0.290816676
AQP3,0.669245551,0.601893958,-1.404821083,0.528297069,0.386829124,-0.19973539,0.360899286,-0.308915018,-0.562779902,0.086977484,0.65558155,0.19272677,0.127350824
AQP6,-4.623535571,0.100759137,0.351316264,0.415152737,0.561346138,-0.161759878,0.207929007,0.258650505,-0.586957766,0.718242672,0.294728441,0.536498625,0.955051351
AQP9,0.886241791,0.203332822,2.215146947,-0.335924757,0.091658326,-0.227921736,-0.683826991,-0.143131428,-0.148491462,-0.003425588,0.412459719,0.270409608,-0.262412241
AQR,1.045863313,-0.357954214,-0.123092581,-0.418991847,-0.261621714,0.341607315,0.099104467,-0.199992091,-0.063659219,0.198299354,0.144285758,0.027886046,-0.067763551
AR,-1.543095215,-1.067287802,0.409884729,-0.707349148,-0.345584812,-0.054055656,-0.251424889,0.252923602,-0.211652395,0.361895518,0.281365125,0.703442132,0.499949128
ARAF,0.486948377,1.191402445,-0.148825832,0.441378114,0.122002845,-0.371662675,-0.158100905,-0.039323093,0.476999687,-0.38604905,-0.176418926,0.248983744,0.379465264
ARCN1,0.958537716,0.383280842,0.229701316,-0.220827905,-0.336837706,0.302238952,0.037103467,-0.127665101,0.032137785,0.023563532,0.130569516,0.042171119,-0.040238586
ARF1,0.829365221,1.24754887,0.295323632,-0.250846975,-0.515554914,-0.423519763,0.180011258,-0.495873216,-0.018579091,0.191098398,0.34607409,-0.216109109,-0.183022719
ARF3,0.410038622,1.830477346,0.279672834,-0.152814963,0.042749459,-0.077525912,-0.037902409,-0.152815205,0.043806349,0.098278827,0.005245473,-0.183364993,-0.03503599
ARF4,1.084312657,-0.493833699,0.486621492,-0.304630695,-0.080215003,-0.050115115,-0.046833367,-0.082847845,-0.005752378,0.029075522,0.346063668,-0.17020054,0.227395567
ARF5,0.736529915,0.285400012,0.16897442,0.768535141,-0.054378093,0.786421947,0.00934497,-0.184051187,-0.19959922,-0.148506305,-0.213079216,-0.091282158,0.235973492
ARF6,1.346423693,-0.472850263,-0.033268236,-0.124066238,0.250880686,-0.183500633,0.252524736,-0.058042954,-0.321280377,-0.129518846,0.158575022,0.155283234,-0.144786809
ARFGAP1,0.513381968,1.058950356,-0.360051232,0.504246127,0.388903519,0.045423418,0.269520107,0.095407268,-0.260213368,-0.30256371,-0.400491778,-0.072228553,0.099045455
ARFGAP2,1.074596017,0.291005211,-0.171983454,-0.54699348,0.154011132,-0.115328747,0.366354516,0.028231342,-0.008292108,0.142017272,0.034668948,-0.156132069,-0.007927214
ARFGAP3,1.150159493,-0.203757876,0.804784513,-0.092480192,-0.089905556,-0.035275942,-0.124595305,-0.169774453,-0.294560819,-0.0128686,0.125833574,0.04714662,-0.145623532
ARFGEF1,1.028443055,-0.087117475,0.087839056,-0.258834954,-0.439519494,0.448540413,-0.11682503,-0.082277578,-0.007365266,0.131819563,0.019226285,0.24367164,-0.147291623
ARFGEF2,1.005361799,0.071825009,-0.40594462,-0.528468828,-0.207620756,-0.150616728,0.056008188,0.09325675,0.039764567,0.137920809,0.089703934,0.085917159,-0.237948473
ARFIP1,1.125571248,-0.544624952,0.899373117,-0.340547446,0.006833373,0.48586227,0.149776837,0.059858311,-0.108777649,-0.044881387,0.134852344,0.004698225,0.017176117
ARFIP2,0.775115914,-0.015370149,-0.184616166,-0.54627886,-0.133128255,-0.578724232,0.049778929,-0.127534635,0.264466732,-0.10401432,0.273449647,-0.154913225,0.330412529
ARFRP1,1.15604071,0.26296725,-0.577853891,-0.258657488,0.380328631,-0.307206313,0.387031383,0.043983415,-0.312610215,0.041337294,-0.041963906,-0.118598212,0.141345216
ARG1,0.005396362,0.496488918,1.821573499,0.62176871,-0.07050796,-0.854196515,0.144534016,-0.095629343,1.341284139,0.775361471,-0.661439425,0.060428242,-0.143936305
ARG2,0.603834548,0.214190954,-0.106155931,0.142470202,-1.133002652,-0.075222464,-0.212090912,-0.225418524,-0.105482989,-0.030584309,-0.083975105,-0.347782097,-0.170714154
ARGLU1,1.18785184,-1.034868449,-0.230494834,0.102416379,0.232911076,0.065708369,0.055335478,-0.140856505,-0.205130758,0.130095516,-0.098611418,0.024888451,-0.000716699
ARHGAP1,-0.10184651,1.750320328,0.10057129,0.579593589,0.598019637,0.353521282,-0.516427493,0.105410614,0.387847946,-0.150097885,-0.134136245,0.012365377,0.171020694
ARHGAP10,0.552246936,0.33076801,-0.367918288,-0.122482478,-0.218313421,0.916963136,-0.192122348,0.309497656,0.658460665,-0.006693879,0.248172195,0.711456399,0.039114954
ARHGAP11A,0.394951976,-1.108562815,0.395991067,-0.200937027,-0.265107865,0.40869354,-0.611453286,-0.010776781,-0.243363547,-0.153981996,-0.375384951,0.545353202,-0.449871503
ARHGAP11B,0.285735693,-0.182433251,-0.410089084,0.109139998,-0.320335361,-0.269488288,0.024934844,-0.391871535,-0.190890814,-0.804471481,0.437980457,0.633351344,0.38613051
ARHGAP12,1.038723281,-1.021158888,-0.144153385,-0.270078099,-0.278177489,-0.18520471,-0.07421487,-0.240696239,-0.0559192,0.042498047,-0.010920181,0.235864908,-0.267115713
ARHGAP15,1.169353535,-0.52341167,0.177286888,0.031846808,-0.141444579,0.307367612,-0.25064883,-0.094083238,-0.264163647,-0.070660023,0.068102012,-0.027233735,-0.081716505
ARHGAP17,0.265675952,1.296909142,-1.069226819,-0.530265794,-0.08725623,-0.036491671,-0.225092587,0.3321139,0.250332252,0.106885717,0.055366514,-0.291380042,-0.117210033
ARHGAP18,1.124092963,-0.091647065,0.720323237,-0.046541524,-0.453917322,-0.15447663,0.000596992,0.215948199,-0.118838441,0.359920178,0.274166822,0.113786202,-0.071419693
ARHGAP19,0.929329089,0.17998959,0.684544282,-0.473104425,-0.202539381,0.269144424,-0.106448334,-0.182820986,-0.282124363,-0.037638205,0.058252418,0.149875618,0.068099361
ARHGAP21,0.588318182,0.555399303,0.149608392,-0.356785408,-0.373403983,-0.207137705,-0.162137829,0.275466133,0.033585214,0.215677465,-0.174377017,0.186986277,-0.151862126
ARHGAP22,-0.524484452,-0.333031392,-0.563949438,-0.852988387,-0.056835937,0.476601473,0.627477085,-0.06040887,0.014808271,0.141426505,-0.702869627,0.641830606,0.404706348
ARHGAP23,-2.585863388,0.447630318,0.082865211,0.962289493,0.152128364,-0.086738654,-0.550809653,0.033503308,0.31687452,-0.615117481,-1.001924091,-0.170041975,0.581019228
ARHGAP24,0.495180277,0.448919831,0.475214304,-0.637953472,0.09237236,-0.121598085,-0.643355514,0.011973551,0.064996704,0.401710838,-0.595210012,0.310125315,-0.27051003
ARHGAP25,1.163681031,0.549939984,0.738430951,-1.017389765,-0.080788025,-0.235499663,0.286408488,-0.295294364,0.085848774,-0.071221905,0.271369418,0.274671594,-0.154437523
ARHGAP26,0.571878436,1.359516581,0.966885614,-0.371334842,-0.207659566,0.199211151,-0.374975414,0.073570479,-0.087114258,0.097960098,-0.061650082,0.096340805,-0.122548527
ARHGAP27,0.544548892,1.247613996,0.249774443,0.81145428,0.544708265,0.262879216,-0.094745071,-0.00174849,-0.219257713,-0.362778671,-0.241876368,-0.019590292,0.321795741
ARHGAP28,-4.362416352,-0.570691033,0.573861012,-0.339400813,0.149010008,0.263641006,-1.439745835,-0.226296223,-0.14914819,-0.028790766,-0.68412251,0.135627416,-0.515228951
ARHGAP30,1.031253381,0.548838208,0.347210758,-0.343485655,0.164072679,0.076421332,0.362784018,-0.25811039,-0.299943992,-0.289862134,-0.022750833,0.00443905,-0.024328141
ARHGAP4,0.955808042,0.659768324,-0.254080814,0.587494068,0.982923921,-0.011136519,0.499601655,0.040677525,-0.25921049,-0.499670578,-0.102077534,-0.051205548,0.145159876
ARHGAP5,1.104737358,-0.903984515,-0.553679664,0.381027542,-0.297560571,-0.164791588,-0.060946494,-0.181318902,-0.164572847,0.022070114,0.046848645,0.25713482,-0.249468561
ARHGAP6,0.400926315,1.38873305,0.500050086,-0.169169704,-0.600799228,-0.836716941,-0.106417841,0.268893265,-0.19847221,0.119943017,0.375595755,0.623286743,0.057647118
ARHGAP8,-1.051800277,-0.318252695,0.437275425,-0.194777345,-1.53733971,0.085786321,0.059417913,-0.186231773,-0.309663881,-0.498098521,-0.123474522,-0.929054745,-1.614751427
ARHGAP9,0.567107016,1.46877077,0.640307961,0.548571923,0.313152124,-0.088836815,-0.022093679,-0.107765497,-0.100892968,-0.396091236,-0.218096655,0.166386989,0.288642293
ARHGDIA,0.094306633,2.176658652,-0.189248357,1.081669074,1.594783365,-0.732341537,-0.225033211,-0.240646617,0.786298422,-0.023834875,0.246904602,0.058051756,0.047810957
ARHGDIB,1.004039765,-0.171399488,0.682156627,0.323478478,0.09130337,0.595076299,-0.26090727,-0.237246686,-0.105449836,0.222976968,0.049869442,0.073419553,0.07817161
ARHGEF1,0.801653607,1.769728209,-0.171629913,-0.079535201,0.58210892,-0.74101172,0.511295903,-0.051536443,0.051095908,-0.191090353,0.169441255,0.025143848,-0.131973238
ARHGEF10,-0.617541596,-0.298312853,-1.382837947,0.50935841,0.440557439,-0.133955102,-0.233709688,0.298485981,-1.318240119,1.047772351,0.387617561,0.419908325,-0.583097761
ARHGEF10L,0.274188044,0.906528846,0.286779463,-1.090932767,0.673661315,-0.737913189,0.646261842,-0.46818295,-0.462201658,-0.080811369,0.061291833,-0.638384219,-0.115199118
ARHGEF11,0.336369193,1.716891917,0.696994657,-0.16772267,0.193833551,-0.108047355,-0.433644045,0.012514021,-0.103280255,-0.080784523,-0.110014159,0.17395428,0.139859587
ARHGEF12,-0.004692888,1.450868272,0.642881918,0.779553132,-1.736744821,-0.47011776,0.581958238,-0.01388113,0.027070466,-0.026868148,-0.187671031,0.270753628,-0.323916411
ARHGEF18,0.787285407,1.096535795,-0.906847467,-0.068377021,0.434873921,-0.439209252,0.45513054,-0.024547693,-0.32514289,-0.26430237,0.113683369,0.131138689,0.05998929
ARHGEF19,-0.295069319,0.726542463,-0.88878846,0.517312804,0.767427421,0.922051042,-0.592881018,-0.525950113,-0.538968282,-0.601150578,-0.099465233,0.16561602,0.074819475
ARHGEF2,0.776645751,1.293268555,0.151584533,-0.213518779,0.266782117,-0.324013278,0.349013917,-0.019280909,-0.178095803,-0.268338813,0.037389972,0.071927975,0.018457873
ARHGEF3,0.921880207,0.087921521,-0.533684728,-0.233989927,-0.173314467,0.213421998,0.011447786,-0.149876778,0.14741044,-0.053891479,0.210888591,-0.061199956,-0.120055527
ARHGEF5,-1.48797008,0.747793559,-0.784136381,-0.764839142,0.186860067,-0.090329052,-0.134180996,0.180295604,-0.144644464,-0.133202676,-0.942327325,-0.563464155,-0.016127625
ARHGEF6,1.019614118,-0.213442463,0.011335386,-0.001552975,-0.233305634,0.477719064,-0.001517117,0.316035635,0.112078511,0.068599877,0.130458932,0.01382585,-0.093589089
ARHGEF7,0.676824844,0.539408529,-0.706077155,-0.503092096,-0.205893691,0.184642125,-0.136057658,0.093658731,-0.054718978,-0.071787863,-0.02153829,0.156540073,-0.103826416
ARHGEF9,0.662237152,0.073338517,-0.740971598,-0.669357219,-0.089501499,0.281360296,0.103674435,-0.040400565,0.156411805,0.148961711,-0.30314542,0.1220366,-0.162430427
